connections,read_percent,write_percent,db_mem_coef,pgpool_cache_coef,read_cost,write_cost,effective,effective_coef
80,72,28,1.925,1.2833333333333334,63.58,55.06,False,0.9921522267844931
80,89,11,1.925,1.2833333333333334,63.58,1751.29,False,0.9285174859263248
90,72,28,1.925,1.2833333333333334,63.58,3359.41,False,0.9150397690446485
90,89,11,1.925,1.2833333333333334,63.58,1926.82,True,1.173731332574577
100,72,28,1.925,1.2833333333333334,63.58,2093.39,True,1.012518068246053
100,89,11,1.925,1.2833333333333334,63.58,2912.01,True,1.062755687168504
150,72,28,1.925,1.2833333333333334,63.58,1530.45,True,1.1287938487805174
150,89,11,1.925,1.2833333333333334,63.58,3216.99,False,0.9715327054508098
210,72,28,1.925,1.2833333333333334,63.58,3075.23,False,0.9980367790080772
210,89,11,1.925,1.2833333333333334,63.58,2777.44,True,1.0627544424617226
280,72,28,1.925,1.2833333333333334,63.58,2610.55,True,1.340504570273701
280,89,11,1.925,1.2833333333333334,63.58,2424.3,False,0.9901849818207786
320,72,28,1.925,1.2833333333333334,63.58,2255.97,False,0.6038893262176572
320,89,11,1.925,1.2833333333333334,63.58,58.0,True,1.193051246976036
